timestamp,type,source_ip,source_port,destination_ip,destination_port,protocol,packet_size
1669868996.05148,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.051481,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.051481,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.053117,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.053119,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.053119,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.053119,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.053119,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.05312,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.05312,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.055566,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.056255,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.058873,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.058874,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.060066,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.060937,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.061665,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.063001,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.065371,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.066184,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.066957,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.067575,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.068118,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.068431,IP,20.80.64.28,443,172.16.42.226,33934,6,0
1669868996.070743,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.073412,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.074219,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.075288,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.077208,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.077933,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.082053,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.083077,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.083717,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.084932,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.086871,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.086872,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.086872,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.08808,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.0898,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.090862,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.093113,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.093752,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.095129,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.096079,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.098495,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.105192,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.105193,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.105194,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.106555,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.107123,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.107708,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.107937,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.108105,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.112472,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.115119,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.11591,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.11656,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.116561,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.117447,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.118036,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.119235,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.119816,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.124034,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.124035,IP,172.16.42.215,48540,13.226.237.229,443,6,0
1669868996.125984,IP,172.16.42.226,33934,20.80.64.28,443,6,0
1669868996.125985,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868996.126854,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.127534,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.128102,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.128748,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868996.128749,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868996.128749,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868996.128749,IP,172.16.42.226,60486,162.159.134.234,443,6,0
1669868996.129843,IP,13.226.237.229,443,172.16.42.215,48540,6,1428
1669868996.132957,IP,172.16.42.215,48540,13.226.237.229,443,6,0
